Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778952217,250,,Aggregated,25.300000,1.900000,870,2000,4100,4700,5800,7100,8400,13000,19000,19000,19000,1027,24,870.0,2314.829602547223,18.950541000002374,18896.178167000002,974.7448880233691
1778952218,250,,Aggregated,21.400000,2.000000,880,2400,4400,4900,5900,7200,9700,14000,20000,20000,20000,1049,25,880.0,2416.431715821733,18.950541000002374,20080.489458,982.9132507149666
1778952219,250,,Aggregated,20.700000,2.000000,890,2600,4500,5000,5900,7200,11000,16000,20000,21000,21000,1071,26,890.0,2498.8083540130697,18.950541000002374,20956.793833,981.1521942110178
1778952220,250,,Aggregated,20.700000,2.000000,900,2800,4500,5000,5900,7200,11000,16000,20000,21000,21000,1082,27,900.0,2519.952955505543,18.950541000002374,20956.793833,982.8807763401109
1778952221,250,,Aggregated,22.900000,1.500000,940,3500,4700,5200,6200,7300,12000,18000,23000,23000,23000,1139,31,940.0,2718.856230707637,18.950541000002374,23406.213166999998,965.7269534679543
1778952222,250,,Aggregated,22.900000,1.500000,980,3900,4700,5100,6200,7400,13000,20000,24000,24000,24000,1182,31,970.0,2854.966535556682,18.950541000002374,23981.643542,970.8062605752962
1778952223,250,,Aggregated,24.600000,1.600000,1000,3900,4700,5100,6200,7400,13000,20000,24000,24000,24000,1204,31,1000.0,2881.7523320415266,18.950541000002374,23981.643542,976.4194352159468
1778952224,250,,Aggregated,27.600000,1.400000,1000,4000,4700,5100,6200,7400,13000,20000,24000,24000,24000,1211,33,1000.0,2898.900862602806,18.950541000002374,23981.643542,972.525185796862
1778952225,250,,Aggregated,25.400000,1.100000,1100,4100,4800,5200,6200,7400,17000,21000,24000,24000,24000,1244,33,1100.0,3005.022549795818,18.950541000002374,23981.643542,962.6229903536978
1778952226,250,,Aggregated,25.400000,1.100000,1100,4100,4700,5100,6200,7500,17000,21000,24000,24000,24000,1257,33,1100.0,3028.5415129188527,18.950541000002374,23981.643542,970.7255369928401
1778952227,250,,Aggregated,25.500000,1.300000,1100,4200,4800,5100,6200,7500,19000,21000,24000,24000,24000,1275,34,1100.0,3072.9504736203903,18.950541000002374,23981.643542,974.4360784313725
1778952228,250,,Aggregated,25.200000,1.200000,1600,4200,4800,5100,6200,7500,20000,21000,24000,24000,24000,1340,34,1600.0,3181.184658829104,18.950541000002374,23981.643542,970.0171641791045
1778952229,250,,Aggregated,24.800000,1.200000,2000,4200,4700,5100,6200,7500,20000,21000,24000,24000,24000,1373,34,2000.0,3226.7254433699945,18.950541000002374,23981.643542,971.2352512745812
1778952230,250,,Aggregated,27.400000,0.900000,2300,4100,4700,5100,6200,7600,20000,21000,24000,24000,24000,1413,34,2300.0,3288.1009121818847,18.950541000002374,23981.643542,972.1514508138712
1778952231,250,,Aggregated,29.900000,0.800000,1900,4100,4700,5100,6500,14000,20000,21000,24000,24000,24000,1519,34,1900.0,3469.450784150102,18.950541000002374,23981.643542,957.6372613561554
1778952232,250,,Aggregated,31.900000,0.700000,1900,4100,4800,5200,7000,15000,20000,21000,24000,24000,24000,1607,34,1900.0,3556.300316998758,18.950541000002374,23981.643542,952.1207218419415
1778952233,250,,Aggregated,37.600000,0.300000,1500,4100,4700,5200,6800,14000,20000,21000,24000,24000,24000,1669,34,1500.0,3428.364789893349,18.950541000002374,23981.643542,944.9748352306771
1778952234,250,,Aggregated,38.800000,0.300000,1400,4000,4700,5100,6700,14000,20000,21000,24000,24000,24000,1698,34,1400.0,3375.154879317432,18.950541000002374,23981.643542,945.4840989399294
1778952235,250,,Aggregated,45.400000,0.300000,1300,3900,4700,5100,6700,14000,20000,21000,24000,24000,24000,1726,34,1300.0,3337.705224093858,18.950541000002374,23981.643542,948.0104287369641
1778952236,250,,Aggregated,48.600000,0.100000,1400,3900,4600,5100,6500,13000,20000,21000,24000,24000,24000,1767,34,1400.0,3300.84252654952,18.950541000002374,23981.643542,953.3825693265421
1778952237,250,,Aggregated,47.600000,0.100000,1500,3800,4600,5000,6500,13000,20000,21000,24000,24000,24000,1800,36,1500.0,3278.5284584250003,18.950541000002374,23981.643542,957.08
1778952238,250,,Aggregated,49.200000,0.100000,1700,3700,4500,5000,6400,12000,20000,21000,24000,24000,24000,1867,36,1700.0,3251.4556430112484,18.950541000002374,23981.643542,943.8178896625602
1778952239,250,,Aggregated,51.600000,0.200000,1800,3500,4400,4900,6400,12000,20000,21000,24000,24000,24000,1934,37,1800.0,3209.9076266582233,12.928709000000538,23981.643542,942.5604963805584
1778952240,250,,Aggregated,52.800000,0.200000,1700,3300,4400,4900,6300,12000,20000,21000,24000,24000,24000,1990,37,1700.0,3161.5881593562835,12.928709000000538,23981.643542,938.6798994974874
1778952241,250,,Aggregated,54.700000,0.300000,1700,3300,4300,4800,6300,11000,20000,20000,24000,24000,24000,2013,37,1700.0,3139.903323063093,12.928709000000538,23981.643542,939.5981122702434
1778952242,250,,Aggregated,56.100000,0.300000,1700,3200,4300,4800,6200,11000,20000,20000,24000,24000,24000,2032,38,1700.0,3128.9432736584668,12.928709000000538,23981.643542,934.6363188976378
1778952243,250,,Aggregated,50.700000,0.300000,1700,3200,4300,4800,6200,11000,20000,20000,24000,24000,24000,2044,40,1700.0,3125.3554162137984,12.928709000000538,23981.643542,935.3136007827788
1778952244,250,,Aggregated,45.500000,0.300000,1700,3200,4300,4800,6200,11000,20000,20000,24000,24000,24000,2054,43,1700.0,3124.348836697665,12.928709000000538,23981.643542,932.9737098344693
