Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778952139,100,,Aggregated,21.100000,0.200000,120,160,190,210,280,370,1200,1900,3400,3400,3400,697,7,120.0,178.5713588608319,13.243500000001518,3413.4740830000005,951.2840746054519
1778952140,100,,Aggregated,17.900000,0.300000,120,160,190,220,280,390,1200,1900,3400,3400,3400,700,10,120.0,179.18429565571404,13.243500000001518,3413.4740830000005,947.2071428571429
1778952141,100,,Aggregated,15.000000,0.300000,120,170,200,230,290,500,3300,6800,6900,6900,6900,712,10,120.0,287.99065016713456,13.243500000001518,6911.734167000002,943.4705056179776
1778952142,100,,Aggregated,12.600000,0.700000,130,180,230,270,1100,6100,6600,6800,7400,7400,7400,762,10,130.0,637.3492463425197,13.243500000001518,7413.115667000003,932.2296587926509
1778952143,100,,Aggregated,10.400000,1.000000,130,190,250,280,3400,6200,6700,6900,7500,7500,7500,787,10,130.0,763.2048582249048,13.243500000001518,7453.484792000001,939.9237611181703
1778952144,100,,Aggregated,10.600000,1.000000,140,200,260,300,3300,6100,6700,6900,7500,7500,7500,812,10,140.0,766.1073315431037,13.243500000001518,7453.484792000001,937.9322660098522
1778952145,100,,Aggregated,12.500000,1.000000,140,200,260,310,3300,6100,6700,6900,7500,7500,7500,814,10,140.0,767.3261356019658,13.243500000001518,7453.484792000001,940.6916461916462
1778952146,100,,Aggregated,13.100000,1.000000,140,210,280,370,2600,6100,6700,6900,7500,7500,7500,841,10,140.0,790.0894980749111,13.243500000001518,7453.484792000001,940.8620689655172
1778952147,100,,Aggregated,13.200000,1.000000,150,230,320,630,2200,6000,6600,6900,7500,7500,7500,874,10,150.0,808.0023944096113,13.243500000001518,7453.484792000001,938.3478260869565
1778952148,100,,Aggregated,14.600000,0.800000,160,250,400,780,2000,5900,6600,6800,7500,7500,7500,914,10,160.0,800.3851317067841,13.243500000001518,7453.484792000001,936.7483588621444
1778952149,100,,Aggregated,16.500000,0.800000,160,260,430,780,1900,5800,6600,6800,7500,7500,7500,926,10,160.0,799.4807617062642,13.243500000001518,7453.484792000001,942.9902807775378
1778952150,100,,Aggregated,19.300000,0.700000,160,270,540,870,1900,5800,6600,6800,7500,7500,7500,943,10,160.0,801.0658313966071,13.243500000001518,7453.484792000001,944.049840933192
1778952151,100,,Aggregated,22.200000,0.700000,170,270,560,880,1900,5800,6600,6800,7500,7500,7500,946,10,170.0,803.3299793942924,13.243500000001518,7453.484792000001,941.1014799154334
1778952152,100,,Aggregated,22.200000,0.700000,170,270,560,880,1900,5800,6600,6800,7500,7500,7500,946,10,170.0,803.3299793942924,13.243500000001518,7453.484792000001,941.1014799154334
1778952153,100,,Aggregated,24.100000,0.000000,170,270,590,950,2100,5800,6500,6800,7500,7500,7500,957,14,170.0,822.9504593855806,13.243500000001518,7453.484792000001,939.3134796238245
1778952154,100,,Aggregated,22.100000,0.000000,170,300,770,1200,3400,5600,6500,6800,7500,7500,7500,989,15,170.0,908.2763048149654,3.404334000002507,7453.484792000001,945.0778564206269
1778952155,100,,Aggregated,17.100000,0.000000,180,300,840,1200,3600,5600,6500,6800,7500,7500,7500,999,15,180.0,935.8780268208216,3.404334000002507,7453.484792000001,936.5295295295296
1778952157,100,,Aggregated,17.100000,0.000000,180,300,840,1200,3600,5600,6500,6800,7500,7500,7500,999,15,180.0,935.8780268208216,3.404334000002507,7453.484792000001,936.5295295295296
1778952158,100,,Aggregated,17.000000,0.500000,180,340,920,1300,3900,5900,6600,6900,7400,7500,7500,1019,21,180.0,1002.5472867212962,3.404334000002507,7453.484792000001,924.0461236506379
1778952159,100,,Aggregated,14.500000,0.500000,190,390,1100,1500,4400,5900,6600,6900,7400,7500,7500,1040,21,190.0,1075.7090370625006,3.404334000002507,7453.484792000001,925.8673076923077
1778952160,100,,Aggregated,13.000000,1.100000,200,560,1200,1700,4400,5800,6600,6900,7400,7500,7500,1081,21,200.0,1129.668199470861,3.404334000002507,7453.484792000001,917.1082331174838
1778952161,100,,Aggregated,11.600000,1.100000,210,620,1200,1600,4200,5800,6600,6800,7400,7500,7500,1111,21,210.0,1126.3189702205225,3.404334000002507,7453.484792000001,916.3906390639064
1778952162,100,,Aggregated,14.300000,1.100000,210,580,1200,1600,4100,5600,6600,6800,7400,7500,7500,1146,21,210.0,1102.3251370322869,3.404334000002507,7453.484792000001,916.2434554973822
1778952163,100,,Aggregated,14.300000,1.100000,200,560,1100,1600,4000,5500,6600,6800,7400,7500,7500,1164,21,200.0,1087.110498420963,3.404334000002507,7453.484792000001,921.9390034364261
1778952164,100,,Aggregated,14.300000,1.100000,200,560,1100,1600,4000,5500,6600,6800,7400,7500,7500,1164,21,200.0,1087.110498420963,3.404334000002507,7453.484792000001,921.9390034364261
1778952165,100,,Aggregated,21.700000,1.100000,210,570,1200,1600,4000,5500,6600,6800,7400,7500,7500,1171,21,210.0,1093.1285157233144,3.404334000002507,7453.484792000001,920.3612297181896
1778952166,100,,Aggregated,20.200000,0.600000,210,610,1300,1800,4000,5500,6600,6800,7400,7500,7500,1188,21,210.0,1117.182321301348,3.404334000002507,7453.484792000001,928.2171717171717
1778952167,100,,Aggregated,17.800000,0.600000,220,670,1300,2100,4000,5500,6500,6800,7400,7500,7500,1209,21,220.0,1150.0809228684877,3.404334000002507,7453.484792000001,936.6294458229942
1778952168,100,,Aggregated,18.200000,0.600000,230,750,1500,2500,4000,5400,6500,6800,7400,7500,7500,1232,23,230.0,1182.6932520292223,3.404334000002507,7453.484792000001,930.726461038961
